0,0.0
0.54201,0.0
1.084,0.0
1.626,0.0
2.168,0.0
2.71,0.0
3.252,0.0
3.794,0.0
4.336,0.0
4.878,0.0
5.4201,0.0
5.9621,0.0
6.5041,0.0
7.0461,0.0
7.5881,0.0
8.1301,0.0
8.6721,0.0
9.2141,0.0
9.7561,0.0
10.298,0.0
10.84,0.0
11.382,0.0
11.924,0.02003
12.466,0.03004
13.008,0.04006
13.55,0.04006
14.092,0.06008
14.634,0.08011
15.176,0.09012
15.718,0.16022
16.26,0.18024
16.802,0.19026
17.344,0.23031
17.886,0.25034
18.428,0.27036
18.97,0.32043
19.512,0.34046
20.054,0.36045
20.596,0.40055
21.138,0.44055
21.68,0.46065
22.222,0.50065
22.764,0.54075
23.306,0.56075
23.848,0.59075
24.39,0.64085
24.932,0.66085
25.474,0.72095
26.016,0.77105
26.558,0.80105
27.1,0.86115
27.642,0.92125
28.184,0.95125
28.726,0.98135
29.268,1.01135
29.81,1.05145
30.352,1.11145
30.894,1.13155
31.436,1.16155
31.978,1.24165
32.52,1.30175
33.062,1.33175
33.604,1.36185
34.146,1.38185
34.688,1.42195
35.23,1.44195
35.772,1.50205
36.314,1.57215
36.856,1.59215
37.398,1.63215
37.94,1.68225
38.482,1.74235
39.024,1.77235
39.566,1.81245
40.108,1.84245
40.65,1.89255
41.192,1.94255
41.734,1.97265
42.276,2.03275
42.818,2.05275
43.36,2.08275
43.902,2.09275
44.444,2.14285
44.986,2.16285
45.528,2.20295
46.07,2.26305
46.612,2.29305
47.154,2.32315
47.696,2.40325
48.238,2.43325
48.78,2.46325
49.322,2.48335
49.864,2.51335
50.407,2.55345
50.949,2.60345
51.491,2.61345
52.033,2.64355
52.575,2.71365
53.117,2.72365
53.659,2.74365
54.201,2.77375
54.743,2.80375
55.285,2.83375
55.827,2.85385
56.369,2.88385
56.911,2.90385
57.453,2.93395
57.995,2.96395
58.537,2.98395
59.079,3.00405
59.621,3.03405
60.163,3.04405
60.705,3.08415
61.247,3.10415
61.789,3.12415
62.331,3.16425
62.873,3.19425
63.415,3.19425
63.957,3.21425
64.499,3.26435
65.041,3.28435
65.583,3.33445
66.125,3.34445
66.667,3.35445
67.209,3.37455
67.751,3.43455
68.293,3.44455
68.835,3.45465
69.377,3.47465
69.919,3.49465
70.461,3.52475
71.003,3.56475
71.545,3.58475
72.087,3.60485
72.629,3.62485
73.171,3.66485
73.713,3.67495
74.255,3.70495
74.797,3.72495
75.339,3.73495
75.881,3.77505
76.423,3.78505
76.965,3.79505
77.507,3.83515
78.049,3.86515
78.591,3.86515
79.133,3.88515
79.675,3.91525
80.217,3.92525
80.759,3.95525
81.301,3.97535
81.843,3.98535
82.385,3.99535
82.927,4.02535
83.469,4.02535
84.011,4.05545
84.553,4.08545
85.095,4.08545
85.637,4.10545
86.179,4.13555
86.721,4.15555
87.263,4.17555
87.805,4.18555
88.347,4.20565
88.889,4.21565
89.431,4.22565
89.973,4.27575
90.515,4.27575
91.057,4.29575
91.599,4.33575
92.141,4.33575
92.683,4.37585
93.225,4.37585
93.767,4.37585
94.309,4.38585
94.851,4.41585
95.393,4.42595
95.935,4.43595
96.477,4.44595
97.019,4.45595
97.561,4.49595
98.103,4.50605
98.645,4.51605
99.187,4.52605
99.729,4.54605
100.27,4.56605
100.81,4.58615
101.36,4.59615
101.9,4.60615
102.44,4.61615
102.98,4.62615
103.52,4.63615
104.07,4.64615
104.61,4.66625
105.15,4.69625
105.69,4.69625
106.23,4.71625
106.78,4.72635
107.32,4.73635
107.86,4.75635
108.4,4.76635
108.94,4.77635
109.49,4.78635
110.03,4.80645
110.57,4.81645
111.11,4.82645
111.65,4.85645
112.2,4.86645
112.74,4.87655
113.28,4.88655
113.82,4.88655
114.36,4.88655
114.91,4.91655
115.45,4.93655
115.99,4.93655
116.53,4.94655
117.07,4.96665
117.62,4.98665
118.16,5.00665
118.7,5.01665
119.24,5.02675
119.78,5.02675
120.33,5.05675
120.87,5.05675
121.41,5.07675
121.95,5.08675
122.49,5.09685
123.04,5.10685
123.58,5.10685
124.12,5.10685
124.66,5.11685
125.2,5.12685
125.75,5.13685
126.29,5.14685
126.83,5.14685
127.37,5.15685
127.91,5.17695
128.46,5.19695
129,5.20695
129.54,5.20695
130.08,5.20695
130.62,5.22695
131.17,5.24705
131.71,5.26705
132.25,5.27705
132.79,5.28705
133.33,5.29705
133.88,5.29705
134.42,5.30705
134.96,5.31705
135.5,5.32715
136.04,5.32715
136.59,5.32715
137.13,5.33715
137.67,5.35715
138.21,5.37715
138.75,5.38715
139.3,5.38715
139.84,5.38715
140.38,5.39725
140.92,5.40725
141.46,5.41725
142.01,5.42725
142.55,5.43725
143.09,5.44725
143.63,5.44725
144.17,5.45725
144.72,5.45725
145.26,5.47735
145.8,5.48735
146.34,5.49735
146.88,5.51735
147.43,5.52735
147.97,5.53735
148.51,5.53735
149.05,5.53735
149.59,5.55745
150.14,5.57745
150.68,5.58745
151.22,5.59745
151.76,5.59745
152.3,5.59745
152.85,5.59745
153.39,5.59745
153.93,5.60745
154.47,5.62755
155.01,5.63755
155.56,5.64755
156.1,5.65755
156.64,5.66755
157.18,5.67755
157.72,5.68755
158.27,5.69765
158.81,5.70765
159.35,5.70765
159.89,5.70765
160.43,5.71765
160.98,5.72765
161.52,5.73765
162.06,5.73765
162.6,5.73765
163.14,5.74765
163.69,5.75765
164.23,5.76765
164.77,5.76765
165.31,5.76765
165.85,5.77775
166.4,5.78775
166.94,5.78775
167.48,5.79775
168.02,5.80775
168.56,5.82775
169.11,5.83775
169.65,5.83775
170.19,5.83775
170.73,5.83775
171.27,5.83775
171.82,5.83775
172.36,5.83775
172.9,5.85785
173.44,5.86785
173.98,5.87785
174.53,5.88785
175.07,5.90785
175.61,5.90785
176.15,5.90785
176.69,5.90785
177.24,5.90785
177.78,5.91785
178.32,5.93795
178.86,5.95795
179.4,5.96795
179.95,5.97795
180.49,5.97795
181.03,5.97795
181.57,5.97795
182.11,5.97795
182.66,5.97795
183.2,5.99805
183.74,6.00805
184.28,6.00805
184.82,6.03805
185.37,6.03805
185.91,6.03805
186.45,6.03805
186.99,6.03805
187.53,6.03805
188.08,6.04805
188.62,6.05805
189.16,6.06805
189.7,6.07815
190.24,6.07815
190.79,6.08815
191.33,6.09815
191.87,6.09815
192.41,6.09815
192.95,6.09815
193.5,6.10815
194.04,6.11815
194.58,6.11815
195.12,6.13815
195.66,6.13815
196.21,6.13815
196.75,6.14825
197.29,6.15825
197.83,6.15825
198.37,6.16825
198.92,6.16825
199.46,6.16825
200,6.18825
200.54,6.20825
201.08,6.21825
201.63,6.21825
202.17,6.21825
202.71,6.21825
203.25,6.22835
203.79,6.22835
204.34,6.22835
204.88,6.22835
205.42,6.22835
205.96,6.22835
206.5,6.24835
207.05,6.25835
207.59,6.26835
208.13,6.27835
208.67,6.26835
209.21,6.26835
209.76,6.26835
210.3,6.26835
210.84,6.27835
211.38,6.29845
211.92,6.30845
212.47,6.31845
213.01,6.32845
213.55,6.33845
214.09,6.33845
214.63,6.33845
215.18,6.33845
215.72,6.33845
216.26,6.33845
216.8,6.33845
217.34,6.34845
217.89,6.35845
218.43,6.35845
218.97,6.36845
219.51,6.36845
220.05,6.37855
220.6,6.39855
221.14,6.39855
221.68,6.39855
222.22,6.39855
222.76,6.39855
223.31,6.39855
223.85,6.39855
224.39,6.40855
224.93,6.41855
225.47,6.42855
226.02,6.43855
226.56,6.43855
227.1,6.45865
227.64,6.45865
228.18,6.45865
228.73,6.45865
229.27,6.46865
229.81,6.47865
230.35,6.48865
230.89,6.49865
231.44,6.49865
231.98,6.51865
232.52,6.51865
233.06,6.51865
233.6,6.51865
234.15,6.51865
234.69,6.51865
235.23,6.52875
235.77,6.53875
236.31,6.53875
236.86,6.54875
237.4,6.56875
237.94,6.56875
238.48,6.55875
239.02,6.55875
239.57,6.55875
240.11,6.56875
240.65,6.57875
241.19,6.57875
241.73,6.57875
242.28,6.58875
242.82,6.58875
243.36,6.58875
243.9,6.58875
244.44,6.58875
244.99,6.59885
245.53,6.60885
246.07,6.61885
246.61,6.61885
247.15,6.62885
247.7,6.63885
248.24,6.63885
248.78,6.63885
249.32,6.63885
249.86,6.63885
250.41,6.63885
250.95,6.63885
251.49,6.63885
252.03,6.63885
252.57,6.65885
253.12,6.66885
253.66,6.67895
254.2,6.69895
254.74,6.69895
255.28,6.69895
255.83,6.69895
256.37,6.69895
256.91,6.69895
257.45,6.69895
257.99,6.69895
258.54,6.69895
259.08,6.69895
259.62,6.69895
260.16,6.69895
260.7,6.69895
261.25,6.72895
261.79,6.73895
262.33,6.74905
262.87,6.75905
263.41,6.76905
263.96,6.77905
264.5,6.77905
265.04,6.77905
265.58,6.77905
266.12,6.77905
266.67,6.77905
267.21,6.77905
267.75,6.78905
268.29,6.78905
268.83,6.77905
269.38,6.77905
269.92,6.78905
270.46,6.79905
271,6.80905
271.54,6.80905
272.09,6.80905
272.63,6.83915
273.17,6.83915
273.71,6.83915
274.25,6.83915
274.8,6.83915
275.34,6.83915
275.88,6.83915
276.42,6.83915
276.96,6.83915
277.51,6.83915
278.05,6.83915
278.59,6.83915
279.13,6.83915
279.67,6.84915
280.22,6.85915
280.76,6.87915
281.3,6.87915
281.84,6.88915
282.38,6.89925
282.93,6.89925
283.47,6.89925
284.01,6.89925
284.55,6.88915
285.09,6.88915
285.64,6.88915
286.18,6.88915
286.72,6.89925
287.26,6.89925
287.8,6.91925
288.35,6.92925
288.89,6.93925
289.43,6.93925
289.97,6.95925
290.51,6.95925
291.06,6.95925
291.6,6.95925
292.14,6.95925
292.68,6.95925
293.22,6.95925
293.77,6.95925
294.31,6.95925
294.85,6.95925
295.39,6.95925
295.93,6.95925
296.48,6.95925
297.02,6.95925
297.56,6.96925
298.1,6.97935
298.64,6.98935
299.19,6.99935
299.73,7.01935
300.27,7.01935
300.81,7.01935
301.36,7.01935
301.9,7.01935
302.44,7.01935
302.98,7.01935
303.52,7.01935
304.07,7.00935
304.61,7.00935
305.15,7.00935
305.69,7.00935
306.23,7.02935
306.78,7.03935
307.32,7.05945
307.86,7.06945
308.4,7.07945
308.94,7.07945
309.49,7.07945
310.03,7.07945
310.57,7.07945
311.11,7.07945
311.65,7.07945
312.2,7.07945
312.74,7.07945
313.28,7.07945
313.82,7.07945
314.36,7.07945
314.91,7.07945
315.45,7.07945
315.99,7.07945
316.53,7.07945
317.07,7.07945
317.62,7.08945
318.16,7.09945
318.7,7.11945
319.24,7.12955
319.78,7.13955
320.33,7.13955
320.87,7.14955
321.41,7.14955
321.95,7.14955
322.49,7.14955
323.04,7.14955
323.58,7.14955
324.12,7.14955
324.66,7.14955
325.2,7.14955
325.75,7.14955
326.29,7.14955
326.83,7.14955
327.37,7.14955
327.91,7.14955
328.46,7.16955
329,7.16955
329.54,7.17955
330.08,7.17955
330.62,7.17955
331.17,7.20965
