0,2.39e-06
2.004,3.35e-06
4.002,1.9e-06
6,1.9e-06
8.004,3.35e-06
10.002,1.9e-06
12,1.41e-06
14.004,1.41e-06
16.002,1.9e-06
18,1.9e-06
20.004,2.38e-06
22.002,1.9e-06
24,2.38e-06
26.004,1.9e-06
28.002,1.9e-06
30,1.41e-06
32.004,2.38e-06
34.002,2.87e-06
36,6.74e-06
38.004,6.74e-06
40.002,5.77e-06
42,3.83e-06
44.004,2.86e-06
46.002,3.83e-06
48,4.8e-06
50.004,5.77e-06
52.002,5.29e-06
54,2.86e-06
56.004,1.89e-06
58.002,1.89e-06
60,1.89e-06
62.004,2.38e-06
64.002,2.86e-06
66,1.41e-06
68.004,1.41e-06
70.002,1.41e-06
72,1.41e-06
74.004,1.9e-06
76.002,2.39e-06
78,2.87e-06
80.004,2.87e-06
82.002,1.9e-06
84,2.39e-06
86.004,1.9e-06
88.002,1.42e-06
90,1.42e-06
92.004,1.42e-06
94.002,1.42e-06
96,1.42e-06
98.004,1.9e-06
100,2.39e-06
102,1.9e-06
104,1.9e-06
106,2.87e-06
108,2.39e-06
110,1.9e-06
112,1.9e-06
114,5.78e-06
116,4.81e-06
118,3.36e-06
120,1.9e-06
122,1.9e-06
124,2.39e-06
126,2.39e-06
128,1.42e-06
130,1.9e-06
132,2.39e-06
134,1.9e-06
136,2.39e-06
138,2.87e-06
140,2.39e-06
142,3.36e-06
144,3.84e-06
146,5.3e-06
148,5.3e-06
150,5.78e-06
152,6.75e-06
154,6.75e-06
156,4.33e-06
158,4.33e-06
160,5.78e-06
162,1.06e-05
164,1.31e-05
166,7.24e-06
168,4.33e-06
170,4.33e-06
172,4.33e-06
174,6.75e-06
176,1.21e-05
178,1.55e-05
180,1.65e-05
182,1.11e-05
184,1.16e-05
186,1.11e-05
188,1.02e-05
190,8.21e-06
192,5.78e-06
194,3.84e-06
196,2.87e-06
198,2.39e-06
200,1.42e-06
202,1.42e-06
204,1.9e-06
206,1.9e-06
208,1.42e-06
210,1.42e-06
212,1.42e-06
214,9.33e-07
216,9.33e-07
218,9.33e-07
220,9.34e-07
222,1.42e-06
224,1.42e-06
226,1.9e-06
228,1.91e-06
230,1.91e-06
232,1.42e-06
234,2.39e-06
236,1.91e-06
238,1.91e-06
240,2.88e-06
242,4.33e-06
244,4.82e-06
246,4.82e-06
248,5.79e-06
250,6.76e-06
252,6.28e-06
254,5.79e-06
256,6.28e-06
258,4.82e-06
260,5.79e-06
262,4.34e-06
264,4.82e-06
266,3.36e-06
268,3.85e-06
270,3.37e-06
272,2.39e-06
274,3.37e-06
276,2.88e-06
278,3.37e-06
280,2.4e-06
282,1.91e-06
284,3.37e-06
286,2.88e-06
288,3.37e-06
290,2.88e-06
292,2.4e-06
294,2.39e-06
296,2.39e-06
298,2.88e-06
300,2.39e-06
302,2.88e-06
304,3.36e-06
306,2.88e-06
308,2.88e-06
310,2.88e-06
312,2.88e-06
314,3.85e-06
316,4.33e-06
318,3.36e-06
320,2.88e-06
322,3.36e-06
324,3.36e-06
326,3.36e-06
328,3.85e-06
330,3.85e-06
332,4.82e-06
334,4.34e-06
336,4.34e-06
338,3.36e-06
340,3.36e-06
342,2.88e-06
344,6.28e-06
346,3.85e-06
348,4.34e-06
350,4.82e-06
352,5.31e-06
354,4.34e-06
356,3.85e-06
358,4.82e-06
360,4.34e-06
362,4.82e-06
364,3.85e-06
366,3.85e-06
368,5.31e-06
370,3.85e-06
372,5.8e-06
374,5.8e-06
376,6.28e-06
378,3.85e-06
380,6.28e-06
382,4.82e-06
384,5.31e-06
386,4.34e-06
388,3.85e-06
390,5.31e-06
392,4.82e-06
394,4.82e-06
396,4.82e-06
398,4.82e-06
400,5.31e-06
402,4.34e-06
404,4.34e-06
406,6.76e-06
408,5.31e-06
410,5.79e-06
412,7.25e-06
414,7.73e-06
416,6.76e-06
418,5.79e-06
420,4.34e-06
422,5.31e-06
424,4.82e-06
426,6.28e-06
428,5.31e-06
430,4.82e-06
432,5.79e-06
434,4.82e-06
436,5.79e-06
438,4.33e-06
440,5.79e-06
442,4.33e-06
444,4.33e-06
446,5.3e-06
448,5.79e-06
450,6.27e-06
452,8.7e-06
454,6.27e-06
456,6.27e-06
458,5.79e-06
460,4.82e-06
462,5.3e-06
464,5.3e-06
466,4.33e-06
468,4.33e-06
470,4.33e-06
472,4.82e-06
474,5.3e-06
476,4.82e-06
478,5.3e-06
480,5.3e-06
482,7.24e-06
484,6.76e-06
486,7.73e-06
488,6.76e-06
490,6.76e-06
492,6.76e-06
494,7.24e-06
496,7.24e-06
498,6.76e-06
500,7.24e-06
502,8.69e-06
504,8.21e-06
506,8.21e-06
508,8.69e-06
510,9.18e-06
512,8.21e-06
514,7.24e-06
516,9.18e-06
518,7.24e-06
520,1.11e-05
522,1.02e-05
524,8.21e-06
526,8.21e-06
528,9.66e-06
530,1.06e-05
532,1.02e-05
534,1.06e-05
536,1.02e-05
538,1.06e-05
540,1.02e-05
542,9.66e-06
544,1.4e-05
546,1.21e-05
548,1.11e-05
550,1.21e-05
552,1.02e-05
554,9.18e-06
556,1.16e-05
558,1.02e-05
560,1.02e-05
562,1.02e-05
564,9.66e-06
566,7.24e-06
568,6.75e-06
570,6.75e-06
572,6.75e-06
574,6.75e-06
576,7.72e-06
578,7.24e-06
580,7.24e-06
582,7.24e-06
584,8.21e-06
586,9.18e-06
588,8.21e-06
590,9.66e-06
592,1.02e-05
594,9.66e-06
596,9.18e-06
598,8.69e-06
600,8.21e-06
602,1.26e-05
604,1.45e-05
606,1.31e-05
608,1.26e-05
610,1.16e-05
612,1.26e-05
614,9.66e-06
616,1.02e-05
618,9.18e-06
620,1.16e-05
622,9.66e-06
624,1.06e-05
626,1.06e-05
628,1.02e-05
630,9.66e-06
632,1.02e-05
634,9.66e-06
636,9.66e-06
638,1.06e-05
640,9.18e-06
642,1.06e-05
644,1.06e-05
646,1.02e-05
648,1.02e-05
650,1.06e-05
652,1.11e-05
654,1.16e-05
656,1.11e-05
658,1.11e-05
660,1.16e-05
662,1.11e-05
664,1.11e-05
666,1.16e-05
668,1.21e-05
670,1.21e-05
672,1.21e-05
674,1.21e-05
676,1.26e-05
678,1.26e-05
680,1.26e-05
682,1.31e-05
684,1.31e-05
686,1.35e-05
688,1.35e-05
690,1.4e-05
692,1.4e-05
694,1.45e-05
696,1.45e-05
698,1.5e-05
700,1.5e-05
702,1.55e-05
704,1.55e-05
706,1.6e-05
708,1.64e-05
710,1.64e-05
712,1.64e-05
714,1.69e-05
716,1.69e-05
718,1.74e-05
720,1.74e-05
722,1.79e-05
724,1.84e-05
726,1.84e-05
728,1.89e-05
730,1.94e-05
732,1.94e-05
734,1.98e-05
736,1.98e-05
738,1.98e-05
740,2.03e-05
742,2.08e-05
744,2.13e-05
746,2.18e-05
748,2.18e-05
750,2.18e-05
752,2.23e-05
754,2.23e-05
756,2.32e-05
758,2.32e-05
760,2.42e-05
762,2.42e-05
764,2.42e-05
766,2.47e-05
768,2.56e-05
770,2.52e-05
772,2.61e-05
774,2.61e-05
776,2.61e-05
778,2.61e-05
780,2.71e-05
782,2.76e-05
784,2.76e-05
786,2.81e-05
788,2.76e-05
790,2.81e-05
792,2.81e-05
794,2.9e-05
796,2.86e-05
798,2.86e-05
800,2.95e-05
802,2.95e-05
804,3e-05
806,3e-05
808,3e-05
810,3e-05
812,3.1e-05
814,3.15e-05
816,3.2e-05
818,3.3e-05
820,3.2e-05
822,3.25e-05
824,3.1e-05
826,3.2e-05
828,3.2e-05
830,3.39e-05
832,3.3e-05
834,3.34e-05
836,3.34e-05
838,3.39e-05
840,3.44e-05
842,3.44e-05
844,3.59e-05
846,3.54e-05
848,3.59e-05
850,3.64e-05
852,3.68e-05
854,3.59e-05
856,3.59e-05
858,3.59e-05
860,3.59e-05
862,3.54e-05
864,3.54e-05
866,3.64e-05
868,3.68e-05
870,3.64e-05
872,3.73e-05
874,3.83e-05
876,3.73e-05
878,3.83e-05
880,3.78e-05
882,3.93e-05
884,3.93e-05
886,4.07e-05
888,4.02e-05
890,4.12e-05
892,4.07e-05
894,4.12e-05
896,4.22e-05
898,4.27e-05
900,4.31e-05
902,4.41e-05
904,4.36e-05
906,4.41e-05
908,4.51e-05
910,4.56e-05
912,4.51e-05
914,4.56e-05
916,4.65e-05
918,4.8e-05
920,4.8e-05
922,4.9e-05
924,4.85e-05
926,4.9e-05
928,4.94e-05
930,4.99e-05
932,5.19e-05
934,5.38e-05
936,5.48e-05
938,5.72e-05
940,6.21e-05
942,6.4e-05
944,6.11e-05
946,5.62e-05
948,5.57e-05
950,5.57e-05
952,5.62e-05
954,5.67e-05
956,5.77e-05
958,5.87e-05
960,5.91e-05
962,6.06e-05
964,6.11e-05
966,6.21e-05
968,6.3e-05
970,6.4e-05
972,6.5e-05
974,6.59e-05
976,6.59e-05
978,6.74e-05
980,6.74e-05
982,6.88e-05
984,7.03e-05
986,6.98e-05
988,7.18e-05
990,7.27e-05
992,7.32e-05
994,7.32e-05
996,7.32e-05
998,7.42e-05
1000,7.42e-05
1002,7.47e-05
1004,7.42e-05
1006,7.47e-05
1008,7.51e-05
1010,7.56e-05
1012,7.66e-05
1014,7.66e-05
1016,7.76e-05
1018,7.76e-05
1020,7.81e-05
1022,7.85e-05
1024,7.9e-05
1026,7.95e-05
1028,8.05e-05
1030,8.19e-05
1032,8.29e-05
1034,8.44e-05
1036,8.53e-05
1038,8.53e-05
1040,8.53e-05
1042,8.53e-05
1044,8.48e-05
1046,8.53e-05
1048,8.49e-05
1050,8.49e-05
1052,8.63e-05
1054,8.58e-05
1056,8.73e-05
1058,8.78e-05
1060,8.83e-05
