0,2.385e-06
3,1.945e-06
6,1.145e-06
9,2.815e-06
12,4.055e-06
15,7.145e-06
18,6.015e-06
21,3.215e-06
24,3.285e-06
27,3.895e-06
30,1.735e-06
33,1.805e-06
36,6.495e-06
39,9.595e-06
42,1.1505e-05
45,6.045e-06
48,6.305e-06
51,6.365e-06
54,5.755e-06
57,2.025e-06
60,4.95e-07
63,1.025e-06
66,-3.21e-07
69,4.85e-07
72,2.655e-06
75,9.5e-08
78,2.075e-06
81,2.645e-06
84,1.4415e-05
87,1.295e-06
90,3.745e-06
93,4.645e-06
96,4.155e-06
99,1.55e-07
102,2.175e-06
105,3.625e-06
108,-5e-09
111,-8.93e-07
114,3.305e-06
117,3.835e-06
120,2.585e-06
123,1.265e-06
126,3.15e-07
129,1.025e-06
132,2.445e-06
135,2.955e-06
138,3.375e-06
141,1.185e-06
144,1.625e-06
147,1.3165e-05
150,5.625e-06
153,3.855e-06
156,2.245e-06
159,-6.41e-07
162,-1.484e-06
165,-7.03e-07
168,3.375e-06
171,4.065e-06
174,2.865e-06
177,3.315e-06
180,2.355e-06
183,4.295e-06
186,5.055e-06
189,1.795e-06
192,-2.09e-07
195,-4.36e-07
198,-4.62e-07
201,4.5e-08
204,2.65e-07
207,-8.45e-07
210,-9.56e-07
213,-4.45e-07
216,5e-09
219,-5.15e-07
222,-5.45e-07
225,-8.5e-08
228,1.315e-06
231,9.85e-07
234,1.695e-06
237,3.15e-07
240,7.35e-07
243,4.45e-07
246,3.35e-07
249,-2.58e-07
252,-6.77e-07
255,-5.84e-07
258,-2.67e-07
261,1.95e-07
264,2.85e-07
267,3.95e-07
270,8.25e-07
273,2.405e-06
276,1.815e-06
279,4.435e-06
282,4.745e-06
285,5.495e-06
288,5.335e-06
291,4.065e-06
294,2.685e-06
297,1.955e-06
300,1.885e-06
303,2.115e-06
306,2.385e-06
309,3.315e-06
312,3.045e-06
315,1.495e-06
318,3.295e-06
321,2.735e-06
324,1.315e-06
327,1.135e-06
330,7.85e-07
333,1.785e-06
336,1.695e-06
339,3.165e-06
342,2.725e-06
345,2.645e-06
348,2.985e-06
351,5.305e-06
354,2.395e-06
357,1.645e-06
360,2.405e-06
363,4.065e-06
366,-1.5599e-05
369,-1.571e-05
372,-1.3599e-05
375,-1.5756e-05
378,-1.4356e-05
381,1.285e-06
384,-4.48e-07
387,-1.15e-07
390,1.395e-06
393,2.85e-07
396,1.55e-07
399,-8.16e-07
402,-1.49e-07
405,1.95e-07
408,1.575e-06
411,2.405e-06
414,1.915e-06
417,2.285e-06
420,1.355e-06
423,2.555e-06
426,4.025e-06
429,5.095e-06
432,3.205e-06
435,1.965e-06
438,2.385e-06
441,1.835e-06
444,2.815e-06
447,5.135e-06
450,2.465e-06
453,1.545e-06
456,2.275e-06
459,2.725e-06
462,1.045e-06
465,8.35e-07
468,1.595e-06
471,1.585e-06
474,1.825e-06
477,2.365e-06
480,1.7115e-05
483,1.395e-06
486,-4.5e-08
489,1.75e-07
492,-3.17e-07
495,1.415e-06
498,1.7965e-05
501,2.835e-06
504,-1.25e-06
